period,exportImportType,coalRankId,coalRankDescription,countryId,countryDescription,customsDistrictId,customsDistrictDescription,price,quantity,price-units,quantity-units
Q1 2024,Exports,COK,Coke,CN,China,NY_NY,"New York City, NY",237.19,42,dollars per short ton,short tons
Q1 2024,Exports,COK,Coke,CA,Canada,TOT,Total,392.27,131600,dollars per short ton,short tons
Q1 2024,Exports,COK,Coke,CA,Canada,SE_WA,"Seattle, WA",425.93,172,dollars per short ton,short tons
Q1 2024,Exports,COK,Coke,CA,Canada,PE_ND,"Pembina, ND",422.2,2803,dollars per short ton,short tons
Q1 2024,Exports,COK,Coke,CA,Canada,OG_NY,"Ogdensburg, NY",498.07,43,dollars per short ton,short tons
Q1 2024,Exports,COK,Coke,CA,Canada,DE_MI,"Detroit, MI",382.34,117045,dollars per short ton,short tons
Q1 2024,Exports,COK,Coke,CA,Canada,CL_OH,"Cleveland, OH",438.66,6103,dollars per short ton,short tons
Q1 2024,Exports,COK,Coke,CA,Canada,BU_NY,"Buffalo, NY",536.6,5434,dollars per short ton,short tons
Q1 2024,Exports,COK,Coke,AR,Argentina,TOT,Total,148.78,36376,dollars per short ton,short tons
Q1 2024,Exports,COK,Coke,AR,Argentina,NO_LA,"New Orleans, LA",148.78,36376,dollars per short ton,short tons
Q1 2024,Exports,COK,Coke,TOT,All; Non-United States,TOT,Total,283.6,276525,dollars per short ton,short tons
Q1 2024,Exports,COK,Coke,TOT,All; Non-United States,TA_FL,"Tampa, FL",1543.97,33,dollars per short ton,short tons
Q1 2024,Exports,COK,Coke,TOT,All; Non-United States,SE_WA,"Seattle, WA",520.24,317,dollars per short ton,short tons
Q1 2024,Exports,COK,Coke,TOT,All; Non-United States,SA_GA,"Savannah, GA",605.45,22,dollars per short ton,short tons
Q1 2024,Exports,COK,Coke,TOT,All; Non-United States,SD_CA,"San Diego, CA",590.75,73,dollars per short ton,short tons
Q1 2024,Exports,COK,Coke,TOT,All; Non-United States,PE_ND,"Pembina, ND",422.2,2803,dollars per short ton,short tons
Q1 2024,Exports,COK,Coke,TOT,All; Non-United States,OG_NY,"Ogdensburg, NY",498.07,43,dollars per short ton,short tons
Q1 2024,Exports,COK,Coke,TOT,All; Non-United States,NY_NY,"New York City, NY",249.79,86,dollars per short ton,short tons
Q1 2024,Exports,COK,Coke,TOT,All; Non-United States,NO_LA,"New Orleans, LA",99.14,124615,dollars per short ton,short tons
Q1 2024,Exports,COK,Coke,TOT,All; Non-United States,MI_FL,"Miami, FL",133.64,110,dollars per short ton,short tons
Q1 2024,Exports,COK,Coke,TOT,All; Non-United States,LA_CA,"Los Angeles, CA",1060.8,20,dollars per short ton,short tons
Q1 2024,Exports,COK,Coke,TOT,All; Non-United States,LA_TX,"Laredo, TX",716.44,19738,dollars per short ton,short tons
Q1 2024,Exports,COK,Coke,TOT,All; Non-United States,EP_TX,"El Paso, TX",576.04,83,dollars per short ton,short tons
Q1 2024,Exports,COK,Coke,TOT,All; Non-United States,DE_MI,"Detroit, MI",382.34,117045,dollars per short ton,short tons
Q1 2024,Exports,COK,Coke,TOT,All; Non-United States,CL_OH,"Cleveland, OH",438.66,6103,dollars per short ton,short tons
Q1 2024,Exports,COK,Coke,TOT,All; Non-United States,BU_NY,"Buffalo, NY",536.6,5434,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,VN,Vietnam,TOT,Total,64.48,82621,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,VN,Vietnam,TA_FL,"Tampa, FL",1946.87,23,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,VN,Vietnam,BA_MD,"Baltimore, MD",63.96,82598,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,VE,Venezuela,TOT,Total,495.46,24,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,VE,Venezuela,NY_NY,"New York City, NY",495.46,24,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,GB,United Kingdom,TOT,Total,202.55,120297,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,GB,United Kingdom,NO_VA,"Norfolk, VA",w,120297,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,AE,United Arab Emirates,TOT,Total,52.22,86510,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,AE,United Arab Emirates,NO_VA,"Norfolk, VA",w,86506,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,AE,United Arab Emirates,HG_TX,"Houston-Galveston, TX",1272.75,4,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,UA,Ukraine,TOT,Total,87.7,226327,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,UA,Ukraine,NO_VA,"Norfolk, VA",w,58560,dollars per short ton,short tons
Q1 2024,Exports,TOT,All,UA,Ukraine,NO_LA,"New Orleans, LA",86.65,167767,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,PH_PA,"Philadelphia, PA",155.99,122265,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,PE_ND,"Pembina, ND",378.01,4185,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,OTH,Other Ports,46.84,2782,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,OG_NY,"Ogdensburg, NY",333.87,8438,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,NO_VA,"Norfolk, VA",w,2156256,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,NO_AZ,"Nogales, AZ",429.27,30,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,NY_NY,"New York City, NY",396.3,282,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,NO_LA,"New Orleans, LA",90.54,2948513,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,MO_AL,"Mobile, AL",w,234133,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,MI_MN,"Minneapolis, MN",324.86,26782,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,MI_FL,"Miami, FL",1313.7,50,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,LA_CA,"Los Angeles, CA",227.95,295181,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,LA_TX,"Laredo, TX",273.47,2689,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,HG_TX,"Houston-Galveston, TX",132.82,153516,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,GF_MT,"Great Falls, MT",648.18,411,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,EP_TX,"El Paso, TX",126.96,1389,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,DE_MI,"Detroit, MI",224.54,10213,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,BU_NY,"Buffalo, NY",209.57,2299,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,BO_MA,"Boston, MA",3719.5,2,dollars per short ton,short tons
Q1 2024,Exports,STM,Steam Coal,TOT,All; Non-United States,BA_MD,"Baltimore, MD",91.78,4980333,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,GB,United Kingdom,TOT,Total,202.55,120297,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,GB,United Kingdom,NO_VA,"Norfolk, VA",w,120297,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,UA,Ukraine,TOT,Total,87.7,226327,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,UA,Ukraine,NO_VA,"Norfolk, VA",w,58560,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,UA,Ukraine,NO_LA,"New Orleans, LA",86.65,167767,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,TR,Turkey,TOT,Total,224.38,905828,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,TR,Turkey,NO_VA,"Norfolk, VA",w,493618,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,TR,Turkey,MO_AL,"Mobile, AL",w,412210,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,TH,Thailand,TOT,Total,181.44,138760,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,TH,Thailand,BA_MD,"Baltimore, MD",181.44,138760,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,SE,Sweden,TOT,Total,241.43,150176,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,SE,Sweden,NO_VA,"Norfolk, VA",w,150176,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,ES,Spain,TOT,Total,222.07,146713,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,ES,Spain,NO_VA,"Norfolk, VA",w,146713,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,KR,South Korea (Republic of Korea),TOT,Total,232.71,295527,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,KR,South Korea (Republic of Korea),NO_VA,"Norfolk, VA",w,95998,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,KR,South Korea (Republic of Korea),BA_MD,"Baltimore, MD",257.05,199529,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,ZA,South Africa,TOT,Total,81.65,61729,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,ZA,South Africa,NO_VA,"Norfolk, VA",w,61729,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,PL,Poland,TOT,Total,226.91,396592,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,PL,Poland,NO_VA,"Norfolk, VA",w,396592,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,NO,Norway,TOT,Total,449.23,4786,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,NO,Norway,NO_LA,"New Orleans, LA",449.23,4786,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,NL,Netherlands,TOT,Total,196.47,1054394,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,NL,Netherlands,NO_VA,"Norfolk, VA",w,794730,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,NL,Netherlands,BA_MD,"Baltimore, MD",244.18,259664,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,MA,Morocco,TOT,Total,103.75,81020,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,MA,Morocco,NO_LA,"New Orleans, LA",103.75,81020,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,MX,Mexico,TOT,Total,175.16,247,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,MX,Mexico,LA_TX,"Laredo, TX",175.16,247,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,MY,Malaysia,TOT,Total,190.62,276264,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,MY,Malaysia,MO_AL,"Mobile, AL",w,276264,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,JP,Japan,TOT,Total,249.45,1013558,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,JP,Japan,NO_VA,"Norfolk, VA",w,354097,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,JP,Japan,MO_AL,"Mobile, AL",w,240074,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,JP,Japan,BA_MD,"Baltimore, MD",271.53,419387,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,IT,Italy,TOT,Total,195.53,306925,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,IT,Italy,NO_VA,"Norfolk, VA",w,306925,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,ID,Indonesia,TOT,Total,241.95,231110,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,ID,Indonesia,MO_AL,"Mobile, AL",w,146233,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,ID,Indonesia,BA_MD,"Baltimore, MD",274.33,84877,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,IN,India,TOT,Total,212.48,3468410,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,IN,India,NO_VA,"Norfolk, VA",w,3178892,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,IN,India,MO_AL,"Mobile, AL",w,289518,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,DE,"Germany, Federal Republic of",TOT,Total,196.32,373118,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,DE,"Germany, Federal Republic of",NO_VA,"Norfolk, VA",w,203404,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,DE,"Germany, Federal Republic of",MO_AL,"Mobile, AL",w,169714,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,FR,France,TOT,Total,174.73,343203,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,FR,France,NO_VA,"Norfolk, VA",w,343203,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,FI,Finland,TOT,Total,245.51,111855,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,FI,Finland,NO_VA,"Norfolk, VA",w,33434,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,FI,Finland,MO_AL,"Mobile, AL",w,78421,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,EG,Egypt,TOT,Total,108.86,60627,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,EG,Egypt,NO_LA,"New Orleans, LA",108.86,60627,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,HR,Croatia,TOT,Total,220.8,309061,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,HR,Croatia,NO_VA,"Norfolk, VA",w,309061,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,CN,China,TOT,Total,189.25,1710168,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,CN,China,NO_VA,"Norfolk, VA",w,365527,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,CN,China,NO_LA,"New Orleans, LA",145.15,62610,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,CN,China,MO_AL,"Mobile, AL",w,428433,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,CN,China,BA_MD,"Baltimore, MD",206.15,853598,dollars per short ton,short tons
Q1 2024,Exports,MET,Metallurgical,CA,Canada,TOT,Total,206.29,17958,dollars per short ton,short tons
Q4 2023,Exports,MET,Metallurgical,IT,Italy,MO_AL,"Mobile, AL",,0,dollars per short ton,short tons
Q4 2023,Exports,TOT,All,BZ,Belize,TOT,Total,,0,dollars per short ton,short tons
Q4 2023,Exports,TOT,All,BZ,Belize,MI_FL,"Miami, FL",,0,dollars per short ton,short tons
Q4 2023,Exports,TOT,All,BE,Belgium,TOT,Total,236.75,181887,dollars per short ton,short tons
Q4 2023,Exports,TOT,All,BE,Belgium,NO_VA,"Norfolk, VA",w,25241,dollars per short ton,short tons
Q4 2023,Exports,TOT,All,BE,Belgium,NO_LA,"New Orleans, LA",,0,dollars per short ton,short tons
Q4 2023,Exports,TOT,All,BE,Belgium,MO_AL,"Mobile, AL",w,45098,dollars per short ton,short tons
Q4 2023,Exports,TOT,All,BE,Belgium,BA_MD,"Baltimore, MD",220.22,111548,dollars per short ton,short tons
Q4 2023,Exports,TOT,All,BB,Barbados,TOT,Total,323.39,23,dollars per short ton,short tons
Q4 2023,Exports,TOT,All,BB,Barbados,PH_PA,"Philadelphia, PA",323.39,23,dollars per short ton,short tons
Q4 2023,Exports,TOT,All,BS,Bahamas,TOT,Total,,0,dollars per short ton,short tons
Q4 2023,Exports,TOT,All,BS,Bahamas,MI_FL,"Miami, FL",,0,dollars per short ton,short tons
Q4 2023,Exports,TOT,All,AT,Austria,TOT,Total,262.28,360805,dollars per short ton,short tons
Q4 2023,Exports,TOT,All,AT,Austria,MO_AL,"Mobile, AL",w,360805,dollars per short ton,short tons
Q4 2023,Exports,TOT,All,AU,Australia,TOT,Total,326.82,342,dollars per short ton,short tons
Q4 2023,Exports,TOT,All,AU,Australia,PH_PA,"Philadelphia, PA",,0,dollars per short ton,short tons
Q4 2023,Exports,TOT,All,AU,Australia,NY_NY,"New York City, NY",326.82,342,dollars per short ton,short tons
Q4 2023,Exports,TOT,All,AR,Argentina,TOT,Total,102.28,44554,dollars per short ton,short tons
Q4 2023,Exports,TOT,All,AR,Argentina,PH_PA,"Philadelphia, PA",,0,dollars per short ton,short tons
Q4 2023,Exports,TOT,All,AR,Argentina,NO_VA,"Norfolk, VA",,0,dollars per short ton,short tons
Q4 2023,Exports,TOT,All,AR,Argentina,NY_NY,"New York City, NY",,0,dollars per short ton,short tons
Q4 2023,Exports,TOT,All,AR,Argentina,NO_LA,"New Orleans, LA",,0,dollars per short ton,short tons
Q4 2023,Exports,TOT,All,AR,Argentina,MO_AL,"Mobile, AL",,0,dollars per short ton,short tons
Q4 2023,Exports,TOT,All,AR,Argentina,BA_MD,"Baltimore, MD",102.28,44554,dollars per short ton,short tons
Q4 2023,Exports,TOT,All,AG,Antigua and Barbuda,TOT,Total,,0,dollars per short ton,short tons
Q4 2023,Exports,TOT,All,AG,Antigua and Barbuda,SJ_PR,"San Juan, PR",,0,dollars per short ton,short tons
Q4 2023,Exports,TOT,All,TOT,All; Non-United States,TOT,Total,149.75,26338999,dollars per short ton,short tons
Q4 2023,Exports,TOT,All,TOT,All; Non-United States,TA_FL,"Tampa, FL",377,855,dollars per short ton,short tons
Q4 2023,Exports,STM,Steam Coal,MX,Mexico,PH_PA,"Philadelphia, PA",,0,dollars per short ton,short tons
Q4 2023,Exports,STM,Steam Coal,MX,Mexico,NO_AZ,"Nogales, AZ",406.91,22,dollars per short ton,short tons
Q4 2023,Exports,STM,Steam Coal,MX,Mexico,LA_TX,"Laredo, TX",308.86,1454,dollars per short ton,short tons
Q4 2023,Exports,STM,Steam Coal,MX,Mexico,EP_TX,"El Paso, TX",120.71,11692,dollars per short ton,short tons
Q4 2023,Exports,STM,Steam Coal,MY,Malaysia,TOT,Total,253.8,79276,dollars per short ton,short tons
Q4 2023,Exports,STM,Steam Coal,MY,Malaysia,SA_GA,"Savannah, GA",,0,dollars per short ton,short tons
Q4 2023,Exports,STM,Steam Coal,MY,Malaysia,NO_VA,"Norfolk, VA",w,1878,dollars per short ton,short tons
Q4 2023,Exports,STM,Steam Coal,MY,Malaysia,NO_LA,"New Orleans, LA",,0,dollars per short ton,short tons
Q4 2023,Exports,STM,Steam Coal,MY,Malaysia,MO_AL,"Mobile, AL",w,77398,dollars per short ton,short tons
Q4 2023,Exports,STM,Steam Coal,LV,Latvia,TOT,Total,,0,dollars per short ton,short tons
Q4 2023,Exports,STM,Steam Coal,LV,Latvia,NO_LA,"New Orleans, LA",,0,dollars per short ton,short tons
Q4 2023,Exports,STM,Steam Coal,KE,Kenya,TOT,Total,,0,dollars per short ton,short tons
Q4 2023,Exports,STM,Steam Coal,KE,Kenya,NO_LA,"New Orleans, LA",,0,dollars per short ton,short tons
Q4 2023,Exports,STM,Steam Coal,JO,Jordan,TOT,Total,225,110,dollars per short ton,short tons
Q4 2023,Exports,STM,Steam Coal,JO,Jordan,HG_TX,"Houston-Galveston, TX",225,110,dollars per short ton,short tons
Q4 2023,Exports,STM,Steam Coal,JP,Japan,TOT,Total,104.99,1468149,dollars per short ton,short tons
Q4 2023,Exports,STM,Steam Coal,JP,Japan,SE_WA,"Seattle, WA",31.75,484206,dollars per short ton,short tons
Q4 2023,Exports,STM,Steam Coal,JP,Japan,SF_CA,"San Francisco, CA",73.9,418673,dollars per short ton,short tons
Q4 2023,Exports,STM,Steam Coal,JP,Japan,PH_PA,"Philadelphia, PA",217.72,36457,dollars per short ton,short tons
Q4 2023,Exports,STM,Steam Coal,JP,Japan,NO_VA,"Norfolk, VA",w,209320,dollars per short ton,short tons
Q4 2023,Exports,STM,Steam Coal,JP,Japan,NO_LA,"New Orleans, LA",,0,dollars per short ton,short tons
Q4 2023,Exports,STM,Steam Coal,JP,Japan,LA_CA,"Los Angeles, CA",263.26,277309,dollars per short ton,short tons
Q4 2023,Exports,STM,Steam Coal,JP,Japan,GF_MT,"Great Falls, MT",,0,dollars per short ton,short tons
Q4 2023,Exports,STM,Steam Coal,JP,Japan,BA_MD,"Baltimore, MD",208.65,42184,dollars per short ton,short tons
Q4 2023,Exports,STM,Steam Coal,JM,Jamaica,TOT,Total,,0,dollars per short ton,short tons
Q4 2023,Exports,STM,Steam Coal,JM,Jamaica,MI_FL,"Miami, FL",,0,dollars per short ton,short tons
Q4 2023,Exports,STM,Steam Coal,IT,Italy,TOT,Total,69.53,69616,dollars per short ton,short tons
Q4 2023,Exports,STM,Steam Coal,IT,Italy,NO_VA,"Norfolk, VA",w,69446,dollars per short ton,short tons
Q4 2023,Exports,STM,Steam Coal,IT,Italy,MO_AL,"Mobile, AL",,0,dollars per short ton,short tons
Q4 2023,Exports,STM,Steam Coal,IT,Italy,HG_TX,"Houston-Galveston, TX",732.8,128,dollars per short ton,short tons
Q4 2023,Exports,STM,Steam Coal,IT,Italy,BU_NY,"Buffalo, NY",515.33,42,dollars per short ton,short tons
Q4 2023,Exports,STM,Steam Coal,IE,Ireland,TOT,Total,1261.5,6,dollars per short ton,short tons
Q4 2023,Exports,STM,Steam Coal,IE,Ireland,NO_VA,"Norfolk, VA",w,6,dollars per short ton,short tons
Q4 2023,Exports,STM,Steam Coal,ID,Indonesia,TOT,Total,73.67,167364,dollars per short ton,short tons
Q4 2023,Exports,COK,Coke,NZ,New Zealand,LA_CA,"Los Angeles, CA",,0,dollars per short ton,short tons
Q4 2023,Exports,COK,Coke,MX,Mexico,TOT,Total,409.02,41206,dollars per short ton,short tons
Q4 2023,Exports,COK,Coke,MX,Mexico,SD_CA,"San Diego, CA",,0,dollars per short ton,short tons
Q4 2023,Exports,COK,Coke,MX,Mexico,NO_LA,"New Orleans, LA",,0,dollars per short ton,short tons
Q4 2023,Exports,COK,Coke,MX,Mexico,LA_TX,"Laredo, TX",408.93,41184,dollars per short ton,short tons
Q4 2023,Exports,COK,Coke,MX,Mexico,EP_TX,"El Paso, TX",589.68,22,dollars per short ton,short tons
Q4 2023,Exports,COK,Coke,JP,Japan,TOT,Total,584.36,178,dollars per short ton,short tons
Q4 2023,Exports,COK,Coke,JP,Japan,SE_WA,"Seattle, WA",584.36,89,dollars per short ton,short tons
Q4 2023,Exports,COK,Coke,JP,Japan,NO_VA,"Norfolk, VA",,0,dollars per short ton,short tons
